section,object_name,detail_type,details
S0_env_verification,environment,env,"{""pg_version"":""PostgreSQL 17.6 on aarch64-unknown-linux-gnu, compiled by gcc (GCC) 15.2.0, 64-bit"",""current_user"":""postgres"",""session_user"":""postgres"",""current_schema"":""public"",""current_database"":""postgres"",""transaction_read_only"":""on""}"
S1_table_existence,document_analysis,table,"{""table_name"":""document_analysis"",""table_type"":""BASE TABLE"",""table_schema"":""public""}"
S1_table_existence,documents,table,"{""table_name"":""documents"",""table_type"":""BASE TABLE"",""table_schema"":""public""}"
S1_table_existence,generation_jobs,table,"{""table_name"":""generation_jobs"",""table_type"":""BASE TABLE"",""table_schema"":""public""}"
S1_table_existence,study_visuals,table,"{""table_name"":""study_visuals"",""table_type"":""BASE TABLE"",""table_schema"":""public""}"
S10_rls_status,document_analysis,rls_status,"{""rls_forced"":false,""table_name"":""document_analysis"",""rls_enabled"":true,""table_owner"":""postgres""}"
S10_rls_status,documents,rls_status,"{""rls_forced"":false,""table_name"":""documents"",""rls_enabled"":true,""table_owner"":""postgres""}"
S10_rls_status,generation_jobs,rls_status,"{""rls_forced"":false,""table_name"":""generation_jobs"",""rls_enabled"":true,""table_owner"":""postgres""}"
S10_rls_status,study_visuals,rls_status,"{""rls_forced"":false,""table_name"":""study_visuals"",""rls_enabled"":true,""table_owner"":""postgres""}"
S11_rls_policies,document_analysis.owner_all,rls_policy,"{""cmd"":""ALL"",""qual"":""(auth.uid() = user_id)"",""roles"":[""public""],""tablename"":""document_analysis"",""permissive"":""PERMISSIVE"",""policyname"":""owner_all"",""schemaname"":""public"",""with_check"":""(auth.uid() = user_id)""}"
S11_rls_policies,documents.Users can delete own documents,rls_policy,"{""cmd"":""DELETE"",""qual"":""(auth.uid() = user_id)"",""roles"":[""authenticated""],""tablename"":""documents"",""permissive"":""PERMISSIVE"",""policyname"":""Users can delete own documents"",""schemaname"":""public"",""with_check"":null}"
S11_rls_policies,documents.Users can delete their own documents,rls_policy,"{""cmd"":""DELETE"",""qual"":""(user_id = auth.uid())"",""roles"":[""authenticated""],""tablename"":""documents"",""permissive"":""PERMISSIVE"",""policyname"":""Users can delete their own documents"",""schemaname"":""public"",""with_check"":null}"
S11_rls_policies,documents.Users can insert own documents,rls_policy,"{""cmd"":""INSERT"",""qual"":null,""roles"":[""authenticated""],""tablename"":""documents"",""permissive"":""PERMISSIVE"",""policyname"":""Users can insert own documents"",""schemaname"":""public"",""with_check"":""(auth.uid() = user_id)""}"
S11_rls_policies,documents.Users can insert their own documents,rls_policy,"{""cmd"":""INSERT"",""qual"":null,""roles"":[""authenticated""],""tablename"":""documents"",""permissive"":""PERMISSIVE"",""policyname"":""Users can insert their own documents"",""schemaname"":""public"",""with_check"":""(user_id = auth.uid())""}"
S11_rls_policies,documents.Users can view own documents,rls_policy,"{""cmd"":""SELECT"",""qual"":""(auth.uid() = user_id)"",""roles"":[""authenticated""],""tablename"":""documents"",""permissive"":""PERMISSIVE"",""policyname"":""Users can view own documents"",""schemaname"":""public"",""with_check"":null}"
S11_rls_policies,documents.Users can view their own documents,rls_policy,"{""cmd"":""SELECT"",""qual"":""(user_id = auth.uid())"",""roles"":[""authenticated""],""tablename"":""documents"",""permissive"":""PERMISSIVE"",""policyname"":""Users can view their own documents"",""schemaname"":""public"",""with_check"":null}"
S11_rls_policies,documents.documents_update_own,rls_policy,"{""cmd"":""UPDATE"",""qual"":""(auth.uid() = user_id)"",""roles"":[""authenticated""],""tablename"":""documents"",""permissive"":""PERMISSIVE"",""policyname"":""documents_update_own"",""schemaname"":""public"",""with_check"":""(auth.uid() = user_id)""}"
S11_rls_policies,generation_jobs.Users see own jobs,rls_policy,"{""cmd"":""ALL"",""qual"":""(auth.uid() = user_id)"",""roles"":[""public""],""tablename"":""generation_jobs"",""permissive"":""PERMISSIVE"",""policyname"":""Users see own jobs"",""schemaname"":""public"",""with_check"":null}"
S11_rls_policies,study_visuals.study_visuals_owner_all,rls_policy,"{""cmd"":""ALL"",""qual"":""(auth.uid() = user_id)"",""roles"":[""public""],""tablename"":""study_visuals"",""permissive"":""PERMISSIVE"",""policyname"":""study_visuals_owner_all"",""schemaname"":""public"",""with_check"":""(auth.uid() = user_id)""}"
S12_table_privileges,document_analysis.anon.DELETE,table_privilege,"{""grantee"":""anon"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""DELETE""}"
S12_table_privileges,document_analysis.anon.INSERT,table_privilege,"{""grantee"":""anon"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""INSERT""}"
S12_table_privileges,document_analysis.anon.REFERENCES,table_privilege,"{""grantee"":""anon"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""REFERENCES""}"
S12_table_privileges,document_analysis.anon.SELECT,table_privilege,"{""grantee"":""anon"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""SELECT""}"
S12_table_privileges,document_analysis.anon.TRIGGER,table_privilege,"{""grantee"":""anon"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""TRIGGER""}"
S12_table_privileges,document_analysis.anon.TRUNCATE,table_privilege,"{""grantee"":""anon"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""TRUNCATE""}"
S12_table_privileges,document_analysis.anon.UPDATE,table_privilege,"{""grantee"":""anon"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""UPDATE""}"
S12_table_privileges,document_analysis.authenticated.DELETE,table_privilege,"{""grantee"":""authenticated"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""DELETE""}"
S12_table_privileges,document_analysis.authenticated.INSERT,table_privilege,"{""grantee"":""authenticated"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""INSERT""}"
S12_table_privileges,document_analysis.authenticated.REFERENCES,table_privilege,"{""grantee"":""authenticated"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""REFERENCES""}"
S12_table_privileges,document_analysis.authenticated.SELECT,table_privilege,"{""grantee"":""authenticated"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""SELECT""}"
S12_table_privileges,document_analysis.authenticated.TRIGGER,table_privilege,"{""grantee"":""authenticated"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""TRIGGER""}"
S12_table_privileges,document_analysis.authenticated.TRUNCATE,table_privilege,"{""grantee"":""authenticated"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""TRUNCATE""}"
S12_table_privileges,document_analysis.authenticated.UPDATE,table_privilege,"{""grantee"":""authenticated"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""UPDATE""}"
S12_table_privileges,document_analysis.postgres.DELETE,table_privilege,"{""grantee"":""postgres"",""table_name"":""document_analysis"",""is_grantable"":""YES"",""privilege_type"":""DELETE""}"
S12_table_privileges,document_analysis.postgres.INSERT,table_privilege,"{""grantee"":""postgres"",""table_name"":""document_analysis"",""is_grantable"":""YES"",""privilege_type"":""INSERT""}"
S12_table_privileges,document_analysis.postgres.REFERENCES,table_privilege,"{""grantee"":""postgres"",""table_name"":""document_analysis"",""is_grantable"":""YES"",""privilege_type"":""REFERENCES""}"
S12_table_privileges,document_analysis.postgres.SELECT,table_privilege,"{""grantee"":""postgres"",""table_name"":""document_analysis"",""is_grantable"":""YES"",""privilege_type"":""SELECT""}"
S12_table_privileges,document_analysis.postgres.TRIGGER,table_privilege,"{""grantee"":""postgres"",""table_name"":""document_analysis"",""is_grantable"":""YES"",""privilege_type"":""TRIGGER""}"
S12_table_privileges,document_analysis.postgres.TRUNCATE,table_privilege,"{""grantee"":""postgres"",""table_name"":""document_analysis"",""is_grantable"":""YES"",""privilege_type"":""TRUNCATE""}"
S12_table_privileges,document_analysis.postgres.UPDATE,table_privilege,"{""grantee"":""postgres"",""table_name"":""document_analysis"",""is_grantable"":""YES"",""privilege_type"":""UPDATE""}"
S12_table_privileges,document_analysis.service_role.DELETE,table_privilege,"{""grantee"":""service_role"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""DELETE""}"
S12_table_privileges,document_analysis.service_role.INSERT,table_privilege,"{""grantee"":""service_role"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""INSERT""}"
S12_table_privileges,document_analysis.service_role.REFERENCES,table_privilege,"{""grantee"":""service_role"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""REFERENCES""}"
S12_table_privileges,document_analysis.service_role.SELECT,table_privilege,"{""grantee"":""service_role"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""SELECT""}"
S12_table_privileges,document_analysis.service_role.TRIGGER,table_privilege,"{""grantee"":""service_role"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""TRIGGER""}"
S12_table_privileges,document_analysis.service_role.TRUNCATE,table_privilege,"{""grantee"":""service_role"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""TRUNCATE""}"
S12_table_privileges,document_analysis.service_role.UPDATE,table_privilege,"{""grantee"":""service_role"",""table_name"":""document_analysis"",""is_grantable"":""NO"",""privilege_type"":""UPDATE""}"
S12_table_privileges,documents.anon.DELETE,table_privilege,"{""grantee"":""anon"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""DELETE""}"
S12_table_privileges,documents.anon.INSERT,table_privilege,"{""grantee"":""anon"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""INSERT""}"
S12_table_privileges,documents.anon.REFERENCES,table_privilege,"{""grantee"":""anon"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""REFERENCES""}"
S12_table_privileges,documents.anon.SELECT,table_privilege,"{""grantee"":""anon"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""SELECT""}"
S12_table_privileges,documents.anon.TRIGGER,table_privilege,"{""grantee"":""anon"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""TRIGGER""}"
S12_table_privileges,documents.anon.TRUNCATE,table_privilege,"{""grantee"":""anon"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""TRUNCATE""}"
S12_table_privileges,documents.anon.UPDATE,table_privilege,"{""grantee"":""anon"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""UPDATE""}"
S12_table_privileges,documents.authenticated.DELETE,table_privilege,"{""grantee"":""authenticated"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""DELETE""}"
S12_table_privileges,documents.authenticated.INSERT,table_privilege,"{""grantee"":""authenticated"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""INSERT""}"
S12_table_privileges,documents.authenticated.REFERENCES,table_privilege,"{""grantee"":""authenticated"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""REFERENCES""}"
S12_table_privileges,documents.authenticated.SELECT,table_privilege,"{""grantee"":""authenticated"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""SELECT""}"
S12_table_privileges,documents.authenticated.TRIGGER,table_privilege,"{""grantee"":""authenticated"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""TRIGGER""}"
S12_table_privileges,documents.authenticated.TRUNCATE,table_privilege,"{""grantee"":""authenticated"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""TRUNCATE""}"
S12_table_privileges,documents.authenticated.UPDATE,table_privilege,"{""grantee"":""authenticated"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""UPDATE""}"
S12_table_privileges,documents.postgres.DELETE,table_privilege,"{""grantee"":""postgres"",""table_name"":""documents"",""is_grantable"":""YES"",""privilege_type"":""DELETE""}"
S12_table_privileges,documents.postgres.INSERT,table_privilege,"{""grantee"":""postgres"",""table_name"":""documents"",""is_grantable"":""YES"",""privilege_type"":""INSERT""}"
S12_table_privileges,documents.postgres.REFERENCES,table_privilege,"{""grantee"":""postgres"",""table_name"":""documents"",""is_grantable"":""YES"",""privilege_type"":""REFERENCES""}"
S12_table_privileges,documents.postgres.SELECT,table_privilege,"{""grantee"":""postgres"",""table_name"":""documents"",""is_grantable"":""YES"",""privilege_type"":""SELECT""}"
S12_table_privileges,documents.postgres.TRIGGER,table_privilege,"{""grantee"":""postgres"",""table_name"":""documents"",""is_grantable"":""YES"",""privilege_type"":""TRIGGER""}"
S12_table_privileges,documents.postgres.TRUNCATE,table_privilege,"{""grantee"":""postgres"",""table_name"":""documents"",""is_grantable"":""YES"",""privilege_type"":""TRUNCATE""}"
S12_table_privileges,documents.postgres.UPDATE,table_privilege,"{""grantee"":""postgres"",""table_name"":""documents"",""is_grantable"":""YES"",""privilege_type"":""UPDATE""}"
S12_table_privileges,documents.service_role.DELETE,table_privilege,"{""grantee"":""service_role"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""DELETE""}"
S12_table_privileges,documents.service_role.INSERT,table_privilege,"{""grantee"":""service_role"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""INSERT""}"
S12_table_privileges,documents.service_role.REFERENCES,table_privilege,"{""grantee"":""service_role"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""REFERENCES""}"
S12_table_privileges,documents.service_role.SELECT,table_privilege,"{""grantee"":""service_role"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""SELECT""}"
S12_table_privileges,documents.service_role.TRIGGER,table_privilege,"{""grantee"":""service_role"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""TRIGGER""}"
S12_table_privileges,documents.service_role.TRUNCATE,table_privilege,"{""grantee"":""service_role"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""TRUNCATE""}"
S12_table_privileges,documents.service_role.UPDATE,table_privilege,"{""grantee"":""service_role"",""table_name"":""documents"",""is_grantable"":""NO"",""privilege_type"":""UPDATE""}"
S12_table_privileges,generation_jobs.anon.DELETE,table_privilege,"{""grantee"":""anon"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""DELETE""}"
S12_table_privileges,generation_jobs.anon.INSERT,table_privilege,"{""grantee"":""anon"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""INSERT""}"
S12_table_privileges,generation_jobs.anon.REFERENCES,table_privilege,"{""grantee"":""anon"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""REFERENCES""}"
S12_table_privileges,generation_jobs.anon.SELECT,table_privilege,"{""grantee"":""anon"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""SELECT""}"
S12_table_privileges,generation_jobs.anon.TRIGGER,table_privilege,"{""grantee"":""anon"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""TRIGGER""}"
S12_table_privileges,generation_jobs.anon.TRUNCATE,table_privilege,"{""grantee"":""anon"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""TRUNCATE""}"
S12_table_privileges,generation_jobs.anon.UPDATE,table_privilege,"{""grantee"":""anon"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""UPDATE""}"
S12_table_privileges,generation_jobs.authenticated.DELETE,table_privilege,"{""grantee"":""authenticated"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""DELETE""}"
S12_table_privileges,generation_jobs.authenticated.INSERT,table_privilege,"{""grantee"":""authenticated"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""INSERT""}"
S12_table_privileges,generation_jobs.authenticated.REFERENCES,table_privilege,"{""grantee"":""authenticated"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""REFERENCES""}"
S12_table_privileges,generation_jobs.authenticated.SELECT,table_privilege,"{""grantee"":""authenticated"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""SELECT""}"
S12_table_privileges,generation_jobs.authenticated.TRIGGER,table_privilege,"{""grantee"":""authenticated"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""TRIGGER""}"
S12_table_privileges,generation_jobs.authenticated.TRUNCATE,table_privilege,"{""grantee"":""authenticated"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""TRUNCATE""}"
S12_table_privileges,generation_jobs.authenticated.UPDATE,table_privilege,"{""grantee"":""authenticated"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""UPDATE""}"
S12_table_privileges,generation_jobs.postgres.DELETE,table_privilege,"{""grantee"":""postgres"",""table_name"":""generation_jobs"",""is_grantable"":""YES"",""privilege_type"":""DELETE""}"
S12_table_privileges,generation_jobs.postgres.INSERT,table_privilege,"{""grantee"":""postgres"",""table_name"":""generation_jobs"",""is_grantable"":""YES"",""privilege_type"":""INSERT""}"
S12_table_privileges,generation_jobs.postgres.REFERENCES,table_privilege,"{""grantee"":""postgres"",""table_name"":""generation_jobs"",""is_grantable"":""YES"",""privilege_type"":""REFERENCES""}"
S12_table_privileges,generation_jobs.postgres.SELECT,table_privilege,"{""grantee"":""postgres"",""table_name"":""generation_jobs"",""is_grantable"":""YES"",""privilege_type"":""SELECT""}"
S12_table_privileges,generation_jobs.postgres.TRIGGER,table_privilege,"{""grantee"":""postgres"",""table_name"":""generation_jobs"",""is_grantable"":""YES"",""privilege_type"":""TRIGGER""}"
S12_table_privileges,generation_jobs.postgres.TRUNCATE,table_privilege,"{""grantee"":""postgres"",""table_name"":""generation_jobs"",""is_grantable"":""YES"",""privilege_type"":""TRUNCATE""}"
S12_table_privileges,generation_jobs.postgres.UPDATE,table_privilege,"{""grantee"":""postgres"",""table_name"":""generation_jobs"",""is_grantable"":""YES"",""privilege_type"":""UPDATE""}"
S12_table_privileges,generation_jobs.service_role.DELETE,table_privilege,"{""grantee"":""service_role"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""DELETE""}"
S12_table_privileges,generation_jobs.service_role.INSERT,table_privilege,"{""grantee"":""service_role"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""INSERT""}"
S12_table_privileges,generation_jobs.service_role.REFERENCES,table_privilege,"{""grantee"":""service_role"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""REFERENCES""}"
S12_table_privileges,generation_jobs.service_role.SELECT,table_privilege,"{""grantee"":""service_role"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""SELECT""}"
S12_table_privileges,generation_jobs.service_role.TRIGGER,table_privilege,"{""grantee"":""service_role"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""TRIGGER""}"
S12_table_privileges,generation_jobs.service_role.TRUNCATE,table_privilege,"{""grantee"":""service_role"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""TRUNCATE""}"
S12_table_privileges,generation_jobs.service_role.UPDATE,table_privilege,"{""grantee"":""service_role"",""table_name"":""generation_jobs"",""is_grantable"":""NO"",""privilege_type"":""UPDATE""}"
S12_table_privileges,study_visuals.anon.DELETE,table_privilege,"{""grantee"":""anon"",""table_name"":""study_visuals"",""is_grantable"":""NO"",""privilege_type"":""DELETE""}"
S12_table_privileges,study_visuals.anon.INSERT,table_privilege,"{""grantee"":""anon"",""table_name"":""study_visuals"",""is_grantable"":""NO"",""privilege_type"":""INSERT""}"
S12_table_privileges,study_visuals.anon.REFERENCES,table_privilege,"{""grantee"":""anon"",""table_name"":""study_visuals"",""is_grantable"":""NO"",""privilege_type"":""REFERENCES""}"
S12_table_privileges,study_visuals.anon.SELECT,table_privilege,"{""grantee"":""anon"",""table_name"":""study_visuals"",""is_grantable"":""NO"",""privilege_type"":""SELECT""}"
S12_table_privileges,study_visuals.anon.TRIGGER,table_privilege,"{""grantee"":""anon"",""table_name"":""study_visuals"",""is_grantable"":""NO"",""privilege_type"":""TRIGGER""}"
S12_table_privileges,study_visuals.anon.TRUNCATE,table_privilege,"{""grantee"":""anon"",""table_name"":""study_visuals"",""is_grantable"":""NO"",""privilege_type"":""TRUNCATE""}"
S12_table_privileges,study_visuals.anon.UPDATE,table_privilege,"{""grantee"":""anon"",""table_name"":""study_visuals"",""is_grantable"":""NO"",""privilege_type"":""UPDATE""}"
S12_table_privileges,study_visuals.authenticated.DELETE,table_privilege,"{""grantee"":""authenticated"",""table_name"":""study_visuals"",""is_grantable"":""NO"",""privilege_type"":""DELETE""}"
S12_table_privileges,study_visuals.authenticated.INSERT,table_privilege,"{""grantee"":""authenticated"",""table_name"":""study_visuals"",""is_grantable"":""NO"",""privilege_type"":""INSERT""}"
S12_table_privileges,study_visuals.authenticated.REFERENCES,table_privilege,"{""grantee"":""authenticated"",""table_name"":""study_visuals"",""is_grantable"":""NO"",""privilege_type"":""REFERENCES""}"
S12_table_privileges,study_visuals.authenticated.SELECT,table_privilege,"{""grantee"":""authenticated"",""table_name"":""study_visuals"",""is_grantable"":""NO"",""privilege_type"":""SELECT""}"
S12_table_privileges,study_visuals.authenticated.TRIGGER,table_privilege,"{""grantee"":""authenticated"",""table_name"":""study_visuals"",""is_grantable"":""NO"",""privilege_type"":""TRIGGER""}"
S12_table_privileges,study_visuals.authenticated.TRUNCATE,table_privilege,"{""grantee"":""authenticated"",""table_name"":""study_visuals"",""is_grantable"":""NO"",""privilege_type"":""TRUNCATE""}"
S12_table_privileges,study_visuals.authenticated.UPDATE,table_privilege,"{""grantee"":""authenticated"",""table_name"":""study_visuals"",""is_grantable"":""NO"",""privilege_type"":""UPDATE""}"
S12_table_privileges,study_visuals.postgres.DELETE,table_privilege,"{""grantee"":""postgres"",""table_name"":""study_visuals"",""is_grantable"":""YES"",""privilege_type"":""DELETE""}"
S12_table_privileges,study_visuals.postgres.INSERT,table_privilege,"{""grantee"":""postgres"",""table_name"":""study_visuals"",""is_grantable"":""YES"",""privilege_type"":""INSERT""}"
S12_table_privileges,study_visuals.postgres.REFERENCES,table_privilege,"{""grantee"":""postgres"",""table_name"":""study_visuals"",""is_grantable"":""YES"",""privilege_type"":""REFERENCES""}"
S12_table_privileges,study_visuals.postgres.SELECT,table_privilege,"{""grantee"":""postgres"",""table_name"":""study_visuals"",""is_grantable"":""YES"",""privilege_type"":""SELECT""}"
S12_table_privileges,study_visuals.postgres.TRIGGER,table_privilege,"{""grantee"":""postgres"",""table_name"":""study_visuals"",""is_grantable"":""YES"",""privilege_type"":""TRIGGER""}"
S12_table_privileges,study_visuals.postgres.TRUNCATE,table_privilege,"{""grantee"":""postgres"",""table_name"":""study_visuals"",""is_grantable"":""YES"",""privilege_type"":""TRUNCATE""}"
S12_table_privileges,study_visuals.postgres.UPDATE,table_privilege,"{""grantee"":""postgres"",""table_name"":""study_visuals"",""is_grantable"":""YES"",""privilege_type"":""UPDATE""}"
S12_table_privileges,study_visuals.service_role.DELETE,table_privilege,"{""grantee"":""service_role"",""table_name"":""study_visuals"",""is_grantable"":""NO"",""privilege_type"":""DELETE""}"
