section,object_name,detail_type,details
SA11_default_privileges,postgres/storage/SEQUENCE,default_privilege,"{""grantee"":""postgres"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/postgres,anon=rwU/postgres,authenticated=rwU/postgres,service_role=rwU/postgres}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/SEQUENCE,default_privilege,"{""grantee"":""anon"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/postgres,anon=rwU/postgres,authenticated=rwU/postgres,service_role=rwU/postgres}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/SEQUENCE,default_privilege,"{""grantee"":""anon"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/postgres,anon=rwU/postgres,authenticated=rwU/postgres,service_role=rwU/postgres}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/SEQUENCE,default_privilege,"{""grantee"":""anon"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/postgres,anon=rwU/postgres,authenticated=rwU/postgres,service_role=rwU/postgres}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/SEQUENCE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/postgres,anon=rwU/postgres,authenticated=rwU/postgres,service_role=rwU/postgres}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/SEQUENCE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/postgres,anon=rwU/postgres,authenticated=rwU/postgres,service_role=rwU/postgres}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/SEQUENCE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/postgres,anon=rwU/postgres,authenticated=rwU/postgres,service_role=rwU/postgres}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/SEQUENCE,default_privilege,"{""grantee"":""service_role"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/postgres,anon=rwU/postgres,authenticated=rwU/postgres,service_role=rwU/postgres}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/SEQUENCE,default_privilege,"{""grantee"":""service_role"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/postgres,anon=rwU/postgres,authenticated=rwU/postgres,service_role=rwU/postgres}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/SEQUENCE,default_privilege,"{""grantee"":""service_role"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/postgres,anon=rwU/postgres,authenticated=rwU/postgres,service_role=rwU/postgres}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""storage""}"
SA11_default_privileges,postgres/storage/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""postgres"",""defaclrole"":""postgres"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""storage""}"
SA11_default_privileges,supabase_admin/extensions/FUNCTION,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":true,""defaclacl_raw"":""{postgres=X*/supabase_admin}"",""defaclobjtype"":""f"",""privilege_type"":""EXECUTE"",""defaclnamespace"":""extensions""}"
SA11_default_privileges,supabase_admin/extensions/SEQUENCE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":true,""defaclacl_raw"":""{postgres=r*w*U*/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""extensions""}"
SA11_default_privileges,supabase_admin/extensions/SEQUENCE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":true,""defaclacl_raw"":""{postgres=r*w*U*/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""extensions""}"
SA11_default_privileges,supabase_admin/extensions/SEQUENCE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":true,""defaclacl_raw"":""{postgres=r*w*U*/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""extensions""}"
SA11_default_privileges,supabase_admin/extensions/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":true,""defaclacl_raw"":""{postgres=a*r*w*d*D*x*t*m*/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""extensions""}"
SA11_default_privileges,supabase_admin/extensions/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":true,""defaclacl_raw"":""{postgres=a*r*w*d*D*x*t*m*/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""extensions""}"
SA11_default_privileges,supabase_admin/extensions/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":true,""defaclacl_raw"":""{postgres=a*r*w*d*D*x*t*m*/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""extensions""}"
SA11_default_privileges,supabase_admin/extensions/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":true,""defaclacl_raw"":""{postgres=a*r*w*d*D*x*t*m*/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""extensions""}"
SA11_default_privileges,supabase_admin/extensions/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":true,""defaclacl_raw"":""{postgres=a*r*w*d*D*x*t*m*/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""extensions""}"
SA11_default_privileges,supabase_admin/extensions/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":true,""defaclacl_raw"":""{postgres=a*r*w*d*D*x*t*m*/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""extensions""}"
SA11_default_privileges,supabase_admin/extensions/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":true,""defaclacl_raw"":""{postgres=a*r*w*d*D*x*t*m*/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""extensions""}"
SA11_default_privileges,supabase_admin/extensions/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":true,""defaclacl_raw"":""{postgres=a*r*w*d*D*x*t*m*/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""extensions""}"
SA11_default_privileges,supabase_admin/graphql/FUNCTION,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}"",""defaclobjtype"":""f"",""privilege_type"":""EXECUTE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/FUNCTION,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}"",""defaclobjtype"":""f"",""privilege_type"":""EXECUTE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/FUNCTION,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}"",""defaclobjtype"":""f"",""privilege_type"":""EXECUTE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/FUNCTION,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}"",""defaclobjtype"":""f"",""privilege_type"":""EXECUTE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/SEQUENCE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/SEQUENCE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/SEQUENCE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/SEQUENCE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/SEQUENCE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/SEQUENCE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/SEQUENCE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/SEQUENCE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/SEQUENCE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/SEQUENCE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/SEQUENCE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/SEQUENCE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""graphql""}"
